,video,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,MOS,content,resolution,bitrate,bitrate_mu,AQ,is_AQ_test,level,reference,sureal,MOS_y,sureal_y,aDMOS,sureal_DMOS
338,MOLV-102_res1080_mu5400_sigma300_rate5504_aqOn.yuv,79,67,62,77,,82,65,69,73,72,84,76.0,85,61,59,77,55,85,98,72,100,77,70,74,60,80,64,62,79,33,72,62,86,69,84,58,70,74,92,90,71.0,100,77,73.85714285714286,MOLV-102,1080p,5504,5400,On,False,1080p_5400,MOLV-102_res2160_mu100000_sigma0_rate100000_aqOn.yuv,72.86781507073654,67.23809523809524,67.26198009446833,-6.61904761904762,-5.605834976268213
339,MOLV-102_res600_mu800_sigma200_rate799_aqOn.yuv,78,37,65,70,51.0,58,24,66,49,67,83,,76,43,47,37,36,61,38,44,62,32,55,63,42,46,69,58,52,25,48,43,54,70,75,38,65,48,77,45,47.0,89,72,54.88095238095238,MOLV-102,600p,799,800,On,False,600p_800,MOLV-102_res2160_mu100000_sigma0_rate100000_aqOn.yuv,53.81790700969577,67.23809523809524,67.26198009446833,12.357142857142861,13.444073084772555
340,MOLV-102_res2160_mu11200_sigma300_rate11279_aqOn.yuv,80,81,56,61,69.0,51,76,77,73,74,85,86.0,92,64,63,58,78,78,99,84,76,80,50,80,61,87,75,65,79,78,61,81,80,83,78,65,62,56,88,100,75.0,61,87,74.25581395348837,MOLV-102,2160p,11279,11200,On,False,2160p_11200,MOLV-102_res2160_mu100000_sigma0_rate100000_aqOn.yuv,73.63662141897214,67.23809523809524,67.26198009446833,-7.01771871539313,-6.374641324503813
341,MOLV-102_res1080_mu1200_sigma100_rate1304_aqOn.yuv,67,56,62,68,36.0,62,63,58,74,80,95,50.0,80,46,45,43,59,49,76,78,32,50,66,79,56,71,51,51,62,53,57,63,69,58,66,37,60,57,85,73,75.0,37,67,60.97674418604651,MOLV-102,1080p,1304,1200,On,False,1080p_1200,MOLV-102_res2160_mu100000_sigma0_rate100000_aqOn.yuv,60.75755986459962,67.23809523809524,67.26198009446833,6.261351052048731,6.504420229868707
342,EXPA-504_res1080_mu1200_sigma100_rate1064_aqOn.yuv,50,27,32,65,33.0,56,35,80,74,73,78,57.0,74,38,33,49,34,37,32,65,41,49,53,78,40,36,45,49,42,49,44,57,38,84,66,57,43,32,69,68,42.0,60,83,52.25581395348837,EXPA-504,1080p,1064,1200,On,False,1080p_1200,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,51.72040295095448,76.32558139534883,74.76392724258547,24.069767441860463,23.043524291630987
343,EXPA-504_res1080_mu500_sigma100_rate487_aqOn.yuv,44,26,11,44,26.0,14,19,22,27,78,63,33.0,38,23,21,20,26,28,1,43,25,11,41,66,30,60,40,24,6,21,6,37,22,18,26,22,25,11,42,64,34.0,1,31,29.53488372093023,EXPA-504,1080p,487,500,On,False,1080p_500,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,28.742395908596063,76.32558139534883,74.76392724258547,46.7906976744186,46.0215313339894
344,EXPA-504_res2160_mu1000_sigma100_rate1057_aqOn.yuv,79,44,27,47,26.0,19,35,50,47,32,61,64.0,49,44,34,31,58,35,11,52,29,33,50,59,43,50,50,40,35,57,24,33,34,50,37,30,51,31,62,49,41.0,81,80,44.04651162790697,EXPA-504,2160p,1057,1000,On,False,2160p_1000,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,42.87814700795607,76.32558139534883,74.76392724258547,32.27906976744186,31.885780234629394
345,EXPA-504_res720_mu1500_sigma300_rate1819_aqOn.yuv,79,46,54,64,65.0,56,49,43,64,69,78,51.0,82,55,58,52,64,25,75,76,45,49,38,75,54,69,66,47,50,46,54,56,58,84,49,65,70,42,84,79,,45,45,58.92857142857143,EXPA-504,720p,1819,1500,On,False,720p_1500,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,59.06240207797223,76.32558139534883,74.76392724258547,17.397009966777404,15.701525164613237
346,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,86,99,31,75,84.0,88,73,68,69,68,76,68.0,84,68,94,59,82,82,75,84,49,83,51,76,59,84,76,68,76,86,67,83,96,97,100,60,72,77,86,74,57.0,100,92,76.32558139534883,EXPA-504,2160p,100000,100000,On,False,2160p_100000,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,74.76392724258547,76.32558139534883,74.76392724258547,0.0,0.0
347,EXPA-504_res1080_mu5400_sigma300_rate4934_aqOn.yuv,81,74,26,79,60.0,75,65,59,65,79,85,66.0,86,65,47,72,85,62,63,63,68,72,57,78,65,77,55,62,75,90,62,69,79,85,82,59,80,50,84,96,88.0,100,4,69.62790697674419,EXPA-504,1080p,4934,5400,On,False,1080p_5400,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,69.96181356101283,76.32558139534883,74.76392724258547,6.697674418604649,4.802113681572635
348,EXPA-504_res600_mu800_sigma200_rate1058_aqOn.yuv,55,26,34,63,,61,38,38,44,59,72,41.0,56,42,9,37,12,25,26,61,26,38,49,75,53,54,32,53,39,60,44,24,48,59,57,56,49,28,57,63,36.0,74,34,45.404761904761905,EXPA-504,600p,1058,800,On,False,600p_800,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,45.30831771617312,76.32558139534883,74.76392724258547,30.92081949058693,29.455609526412346
349,EXPA-504_res2160_mu3000_sigma300_rate2899_aqOn.yuv,77,78,40,69,,64,79,49,69,67,78,74.0,73,50,74,44,56,88,73,79,50,60,58,83,49,88,73,62,49,70,58,64,69,74,76,62,74,92,87,87,59.0,100,66,68.83333333333333,EXPA-504,2160p,2899,3000,On,False,2160p_3000,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,66.59302101743363,76.32558139534883,74.76392724258547,7.492248062015506,8.170906225151839
350,EXPA-504_res2160_mu11200_sigma300_rate11055_aqOn.yuv,63,90,61,88,70.0,69,58,77,78,80,97,87.0,81,49,71,59,72,84,79,90,87,73,38,65,66,90,78,76,66,86,66,83,69,92,99,67,88,63,88,97,86.0,100,83,76.95348837209302,EXPA-504,2160p,11055,11200,On,False,2160p_11200,EXPA-504_res2160_mu100000_sigma0_rate100000_aqOn.yuv,75.92666185384559,76.32558139534883,74.76392724258547,-0.6279069767441854,-1.1627346112601202
351,CHMA-313_res720_mu1500_sigma300_rate1692_aqOn.yuv,78,84,63,61,54.0,50,22,46,71,69,61,78.0,67,49,33,51,45,60,50,66,56,31,67,89,54,82,72,50,57,85,59,38,70,45,72,65,77,58,74,69,76.0,63,75,61.44186046511628,CHMA-313,720p,1692,1500,On,False,720p_1500,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,60.80076843256408,84.97674418604652,84.822030507284,23.53488372093024,24.02126207471992
352,CHMA-313_res600_mu800_sigma200_rate550_aqOn.yuv,48,43,24,36,14.0,57,26,22,50,48,58,57.0,46,41,24,25,15,13,25,61,26,11,56,44,41,56,50,37,23,40,29,34,48,26,49,64,26,24,32,31,34.0,45,34,37.04651162790697,CHMA-313,600p,550,800,On,False,600p_800,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,37.30306034747626,84.97674418604652,84.822030507284,47.930232558139544,47.518970159807736
353,CHMA-313_res2160_mu11200_sigma300_rate11234_aqOn.yuv,87,85,75,87,,94,95,49,78,74,74,87.0,95,70,88,75,93,98,100,92,100,75,94,99,72,89,83,92,98,86,79,89,85,81,82,70,94,73,95,100,85.0,100,84,85.73809523809524,CHMA-313,2160p,11234,11200,On,False,2160p_11200,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,85.38637414080985,84.97674418604652,84.822030507284,-0.7613510520487239,-0.5643436335258514
354,CHMA-313_res1080_mu5400_sigma300_rate5497_aqOn.yuv,82,74,88,65,60.0,84,88,79,72,85,81,77.0,85,63,57,72,61,95,70,84,73,81,77,100,81,87,77,85,76,91,78,74,78,76,92,82,85,93,77,100,77.0,100,67,79.74418604651163,CHMA-313,1080p,5497,5400,On,False,1080p_5400,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,79.20321540518562,84.97674418604652,84.822030507284,5.232558139534888,5.618815102098381
355,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,87,91,83,87,77.0,90,34,92,79,77,90,89.0,83,65,72,86,93,99,93,88,74,82,90,100,74,90,84,83,100,45,88,81,95,91,100,67,76,96,99,97,99.0,100,88,84.97674418604652,CHMA-313,2160p,100000,100000,On,False,2160p_100000,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,84.822030507284,84.97674418604652,84.822030507284,0.0,0.0
356,CHMA-313_res2160_mu1000_sigma100_rate878_aqOn.yuv,42,1,7,20,7.0,36,3,11,7,31,56,50.0,27,35,14,34,13,9,8,44,13,4,49,1,23,38,21,23,6,13,1,3,29,3,1,33,1,4,2,31,5.0,4,5,17.86046511627907,CHMA-313,2160p,878,1000,On,False,2160p_1000,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,18.681025680735136,84.97674418604652,84.822030507284,67.11627906976744,66.14100482654887
357,CHMA-313_res2160_mu3000_sigma300_rate3122_aqOn.yuv,75,70,73,77,,83,48,65,79,84,100,74.0,86,63,63,68,89,73,74,79,65,69,86,92,66,71,79,73,52,61,56,40,96,76,80,63,83,84,85,85,85.0,100,76,74.9047619047619,CHMA-313,2160p,3122,3000,On,False,2160p_3000,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,73.38187491679282,84.97674418604652,84.822030507284,10.071982281284619,11.440155590491173
358,CHMA-313_res1080_mu500_sigma100_rate376_aqOn.yuv,22,2,6,15,,27,12,31,7,13,22,28.0,30,19,8,7,3,1,1,30,1,4,10,17,25,7,25,18,1,5,1,16,10,5,1,38,1,9,14,26,6.0,2,1,12.547619047619047,CHMA-313,1080p,376,500,On,False,1080p_500,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,12.973482951353132,84.97674418604652,84.822030507284,72.42912513842747,71.84854755593086
359,CHMA-313_res1080_mu1200_sigma100_rate1091_aqOn.yuv,53,27,52,35,22.0,34,15,58,47,56,64,32.0,61,42,16,34,27,30,29,66,28,41,51,41,51,37,36,31,37,31,43,15,57,84,60,32,55,40,68,54,48.0,35,61,42.69767441860465,CHMA-313,1080p,1091,1200,On,False,1080p_1200,CHMA-313_res2160_mu100000_sigma0_rate100000_aqOn.yuv,42.444745007017104,84.97674418604652,84.822030507284,42.27906976744187,42.37728550026689
360,Wot-2_res2160_mu1000_sigma100_rate853_aqOn.yuv,49,25,12,23,,11,10,32,12,44,67,14.0,35,30,5,19,21,33,2,25,4,6,29,14,25,25,24,16,10,21,13,10,34,25,26,26,4,5,15,17,26.0,1,1,20.142857142857142,Wot-2,2160p,853,1000,On,True,2160p_1000,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,19.73644281096172,68.02380952380952,67.05201640178686,47.88095238095238,47.31557359082514
361,Wot-2_res2160_mu3000_sigma300_rate3149_aqOn.yuv,59,49,37,50,28.0,43,17,73,64,68,66,29.0,59,48,24,27,28,74,29,63,49,50,40,50,49,72,71,51,40,44,41,64,76,62,81,33,67,41,76,57,68.0,42,85,52.18604651162791,Wot-2,2160p,3149,3000,On,True,2160p_3000,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,51.375743475908926,68.02380952380952,67.05201640178686,15.837763012181611,15.676272925877932
362,Wot-2_res1080_mu500_sigma100_rate483_aqOn.yuv,25,48,18,49,5.0,32,4,11,12,11,80,15.0,30,16,2,20,16,32,20,30,1,3,27,11,20,33,23,23,23,9,5,10,20,14,25,26,4,19,53,19,16.0,3,31,20.790697674418606,Wot-2,1080p,483,500,On,True,1080p_500,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,20.48385906887813,68.02380952380952,67.05201640178686,47.23311184939091,46.568157332908726
363,Wot-2_res1080_mu1200_sigma100_rate1272_aqOff.yuv,75,26,37,68,37.0,35,36,48,69,68,61,65.0,82,44,6,46,32,76,65,65,37,25,74,18,60,59,48,55,47,19,49,42,64,58,60,40,27,34,73,67,45.0,33,82,50.16279069767442,Wot-2,1080p,1272,1200,Off,True,1080p_1200,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,51.40085311756551,68.02380952380952,67.05201640178686,17.8610188261351,15.651163284221347
364,Wot-2_res720_mu1500_sigma100_rate1329_aqOn.yuv,47,37,36,53,49.0,61,30,45,41,74,81,58.0,31,63,9,50,41,77,11,43,47,49,55,35,46,43,52,69,52,45,55,52,37,52,72,31,19,35,63,74,47.0,31,43,47.46511627906977,Wot-2,720p,1329,1500,On,True,720p_1500,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,49.107108850184936,68.02380952380952,67.05201640178686,20.55869324473975,17.944907551601922
365,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,82,73,42,49,,60,42,93,61,80,93,75.0,40,75,49,68,52,87,56,61,89,83,38,78,73,39,85,69,72,41,62,72,98,72,84,43,75,73,90,74,60.0,65,84,68.02380952380952,Wot-2,2160p,100000,100000,On,True,2160p_100000,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,67.05201640178686,68.02380952380952,67.05201640178686,0.0,0.0
366,Wot-2_res2160_mu11200_sigma300_rate10931_aqOn.yuv,79,73,56,56,,61,33,85,67,77,73,55.0,71,59,58,56,46,73,49,71,93,63,35,62,62,83,71,61,57,45,62,68,85,52,73,56,69,95,75,73,80.0,41,87,65.38095238095238,Wot-2,2160p,10931,11200,On,True,2160p_11200,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,64.58466252404418,68.02380952380952,67.05201640178686,2.642857142857139,2.4673538777426813
367,Wot-2_res720_mu1500_sigma100_rate1329_aqOff.yuv,46,45,42,34,46.0,33,1,71,38,69,59,51.0,69,38,5,60,31,66,27,44,50,39,45,44,59,61,55,54,45,49,40,45,63,52,55,34,5,19,63,28,41.0,33,84,45.06976744186046,Wot-2,720p,1329,1500,Off,True,720p_1500,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,45.40377434628112,68.02380952380952,67.05201640178686,22.954042081949055,21.64824205550574
368,Wot-2_res600_mu800_sigma50_rate824_aqOff.yuv,71,75,43,44,,44,31,41,54,75,60,68.0,70,46,24,31,47,75,36,64,74,36,35,44,63,42,53,57,46,40,39,35,52,51,77,57,13,31,71,49,27.0,59,87,50.88095238095238,Wot-2,600p,824,800,Off,True,600p_800,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,50.24191043835908,68.02380952380952,67.05201640178686,17.14285714285714,16.81010596342778
369,Wot-2_res600_mu800_sigma50_rate824_aqOn.yuv,65,49,39,54,38.0,42,28,69,63,32,65,67.0,49,48,24,42,48,69,49,44,41,49,67,25,54,44,71,41,47,41,46,65,65,49,49,28,24,26,70,41,50.0,56,79,49.116279069767444,Wot-2,600p,824,800,On,True,600p_800,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,49.28485247244012,68.02380952380952,67.05201640178686,18.907530454042075,17.767163929346736
370,Wot-2_res1080_mu5400_sigma300_rate5207_aqOn.yuv,64,73,64,67,,46,41,49,78,85,78,59.0,83,63,49,58,52,81,60,74,100,68,45,84,66,68,79,69,52,46,54,89,77,81,99,60,76,74,81,68,59.0,64,92,68.45238095238095,Wot-2,1080p,5207,5400,On,True,1080p_5400,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,67.75618686053616,68.02380952380952,67.05201640178686,-0.4285714285714306,-0.704170458749303
371,Wot-2_res1080_mu1200_sigma100_rate1272_aqOn.yuv,69,68,29,64,,66,39,32,74,66,64,54.0,82,37,17,51,51,81,23,62,77,54,52,37,54,74,75,52,38,42,63,38,57,69,41,36,60,48,91,71,47.0,60,75,55.714285714285715,Wot-2,1080p,1272,1200,On,True,1080p_1200,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,56.256139612608,68.02380952380952,67.05201640178686,12.309523809523803,10.795876789178855
372,Wot-2_res2160_mu3000_sigma300_rate3149_aqOff.yuv,69,40,17,63,26.0,43,42,24,46,67,56,67.0,41,31,30,55,28,62,46,53,36,36,60,40,54,36,82,53,49,32,49,56,72,64,79,33,68,48,67,62,47.0,36,85,50.0,Wot-2,2160p,3149,3000,Off,True,2160p_3000,Wot-2_res2160_mu100000_sigma0_rate100000_aqOn.yuv,50.59965052778378,68.02380952380952,67.05201640178686,18.02380952380952,16.45236587400308
373,COVT-110_res2160_mu1000_sigma100_rate1069_aqOn.yuv,40,49,31,29,35.0,32,19,48,36,43,43,39.0,38,40,5,30,21,30,16,29,25,25,38,50,38,36,29,40,44,33,18,20,32,33,34,50,26,7,20,44,40.0,29,16,32.093023255813954,COVT-110,2160p,1069,1000,On,False,2160p_1000,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,32.58974070171221,73.81395348837209,73.68184208224739,41.72093023255814,41.092101380535176
374,COVT-110_res1080_mu1200_sigma100_rate1101_aqOn.yuv,64,32,32,46,,38,21,50,46,50,63,39.0,61,49,27,49,23,27,22,28,26,11,29,60,41,35,49,37,45,36,32,33,40,36,56,36,44,27,62,49,29.0,33,55,39.714285714285715,COVT-110,1080p,1101,1200,On,False,1080p_1200,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,39.65351403168776,73.81395348837209,73.68184208224739,34.09966777408638,34.02832805055962
375,COVT-110_res720_mu1500_sigma300_rate906_aqOn.yuv,56,48,38,51,31.0,38,12,16,37,61,66,54.0,71,49,13,61,10,10,24,43,35,26,27,57,54,64,44,37,50,36,29,38,58,60,40,45,41,32,35,45,45.0,29,42,40.883720930232556,COVT-110,720p,906,1500,On,False,720p_1500,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,42.60749130239343,73.81395348837209,73.68184208224739,32.93023255813954,31.074350779853958
376,COVT-110_res1080_mu500_sigma100_rate578_aqOn.yuv,56,36,27,38,25.0,32,24,9,38,41,48,31.0,50,35,24,18,8,5,4,36,2,7,17,45,34,46,37,43,48,21,35,32,34,37,28,21,26,4,21,45,37.0,5,22,28.651162790697676,COVT-110,1080p,578,500,On,False,1080p_500,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,31.16845077330496,73.81395348837209,73.68184208224739,45.16279069767442,42.513391308942424
377,COVT-110_res2160_mu3000_sigma300_rate2853_aqOn.yuv,75,62,50,43,80.0,82,38,31,70,65,65,61.0,63,38,47,43,35,42,55,43,49,43,71,66,62,57,61,69,58,56,44,56,77,36,65,40,67,50,78,73,39.0,50,66,56.30232558139535,COVT-110,2160p,2853,3000,On,False,2160p_3000,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,56.50610145665056,73.81395348837209,73.68184208224739,17.51162790697674,17.175740625596823
378,COVT-110_res1080_mu5400_sigma300_rate5625_aqOn.yuv,58,85,41,71,96.0,73,61,42,64,75,81,67.0,84,57,48,63,66,91,68,51,98,65,82,83,65,74,70,66,71,79,74,57,79,77,77,45,60,78,78,97,63.0,97,87,71.25581395348837,COVT-110,1080p,5625,5400,On,False,1080p_5400,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,70.28388714018422,73.81395348837209,73.68184208224739,2.558139534883722,3.3979549420631656
379,COVT-110_res2160_mu11200_sigma300_rate11920_aqOn.yuv,62,73,58,49,,90,81,70,78,78,85,80.0,82,60,62,83,73,69,79,77,76,83,63,86,64,89,79,79,73,67,86,81,84,89,52,64,72,87,80,98,91.0,91,84,76.35714285714286,COVT-110,2160p,11920,11200,On,False,2160p_11200,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,76.47893962953896,73.81395348837209,73.68184208224739,-2.5431893687707685,-2.797097547291571
380,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,80,74,72,57,75.0,92,66,23,73,68,86,75.0,85,69,76,59,68,82,76,61,73,70,72,74,64,77,81,72,73,69,81,72,64,97,70,65,81,81,84,91,57.0,100,89,73.81395348837209,COVT-110,2160p,100000,100000,On,False,2160p_100000,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,73.68184208224739,73.81395348837209,73.68184208224739,0.0,0.0
381,COVT-110_res600_mu800_sigma200_rate1094_aqOn.yuv,51,39,44,59,,40,27,22,50,43,64,46.0,66,57,25,44,32,53,28,42,36,27,40,51,38,43,45,48,52,47,33,36,26,53,49,33,57,44,47,41,40.0,33,65,43.23809523809524,COVT-110,600p,1094,800,On,False,600p_800,COVT-110_res2160_mu100000_sigma0_rate100000_aqOn.yuv,43.89486377371375,73.81395348837209,73.68184208224739,30.575858250276852,29.786978308533634
382,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,75,73,73,42,62.0,84,42,32,64,66,78,79.0,79,67,52,50,87,85,50,66,66,69,82,46,75,54,80,70,51,69,56,79,81,77,96,67,76,92,82,90,70.0,63,79,69.20930232558139,Disney-3,2160p,100000,100000,On,False,2160p_100000,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,69.37284888482183,69.20930232558139,69.37284888482183,0.0,0.0
383,Disney-3_res2160_mu11200_sigma300_rate10955_aqOn.yuv,79,45,74,53,94.0,83,64,17,73,73,66,73.0,93,63,76,62,67,76,46,31,99,74,46,75,77,79,80,78,74,52,48,77,90,81,60,39,62,51,63,97,35.0,73,85,67.51162790697674,Disney-3,2160p,10955,11200,On,False,2160p_11200,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,68.54711677576233,69.20930232558139,69.37284888482183,1.6976744186046488,0.8257321090595013
384,Disney-3_res600_mu800_sigma200_rate1056_aqOn.yuv,80,50,40,38,58.0,38,27,21,48,62,93,61.0,75,50,19,55,47,60,25,47,53,42,53,50,42,40,26,44,47,35,44,45,60,40,53,53,32,50,29,54,36.0,40,61,47.04651162790697,Disney-3,600p,1056,800,On,False,600p_800,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,47.52953297947351,69.20930232558139,69.37284888482183,22.162790697674417,21.843315905348327
385,Disney-3_res1080_mu500_sigma100_rate475_aqOn.yuv,16,25,17,24,3.0,34,13,6,21,47,27,40.0,33,29,2,19,1,23,5,19,14,5,14,17,25,45,26,26,29,42,11,9,17,19,56,36,30,19,17,30,13.0,16,32,22.13953488372093,Disney-3,1080p,475,500,On,False,1080p_500,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,22.635163130109152,69.20930232558139,69.37284888482183,47.06976744186046,46.737685754712686
386,Disney-3_res2160_mu1000_sigma100_rate819_aqOn.yuv,24,14,12,17,,21,6,48,49,27,39,28.0,35,21,7,8,8,14,1,24,7,5,22,1,29,58,16,28,36,5,6,15,15,18,14,21,2,5,1,27,43.0,1,2,18.571428571428573,Disney-3,2160p,819,1000,On,False,2160p_1000,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,20.16838290688271,69.20930232558139,69.37284888482183,50.63787375415282,49.20446597793912
387,Disney-3_res2160_mu3000_sigma300_rate3097_aqOn.yuv,81,73,34,49,39.0,82,34,54,61,61,74,69.0,83,49,36,58,39,42,50,61,62,53,53,60,60,60,60,58,59,41,57,45,74,57,74,35,69,75,62,70,49.0,58,81,58.16279069767442,Disney-3,2160p,3097,3000,On,False,2160p_3000,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,58.59472410194552,69.20930232558139,69.37284888482183,11.046511627906973,10.778124782876311
388,Disney-3_res1080_mu1200_sigma100_rate1293_aqOn.yuv,44,27,44,57,,75,23,28,53,52,92,48.0,74,68,47,30,45,50,48,60,38,39,42,49,59,78,64,59,38,50,43,46,73,76,63,50,62,65,62,70,57.0,43,26,52.785714285714285,Disney-3,1080p,1293,1200,On,False,1080p_1200,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,53.37110094864232,69.20930232558139,69.37284888482183,16.423588039867106,16.001747936179513
389,Disney-3_res1080_mu5400_sigma300_rate5404_aqOn.yuv,77,79,76,56,,62,75,52,80,73,85,70.0,92,66,57,67,95,88,77,65,65,58,85,55,62,72,68,56,68,46,60,76,72,63,77,52,72,67,68,93,60.0,66,83,69.9047619047619,Disney-3,1080p,5404,5400,On,False,1080p_5400,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,69.36950269234546,69.20930232558139,69.37284888482183,-0.6954595791805076,0.003346192476371357
390,Disney-3_res720_mu1500_sigma300_rate2255_aqOn.yuv,61,50,72,51,41.0,58,22,48,59,74,70,67.0,84,62,31,58,51,62,27,52,49,39,57,45,57,60,48,50,64,52,48,43,73,78,43,59,66,51,77,73,50.0,59,66,55.97674418604651,Disney-3,720p,2255,1500,On,False,720p_1500,Disney-3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,56.54950599331693,69.20930232558139,69.37284888482183,13.23255813953488,12.823342891504907
391,EplJuvVsRma-night3_res1080_mu500_sigma100_rate588_aqOn.yuv,9,1,4,21,1.0,8,1,42,14,32,3,,25,25,4,4,2,5,1,19,11,3,16,16,14,28,8,4,10,5,1,15,12,2,1,52,1,4,7,8,5.0,17,3,11.047619047619047,EplJuvVsRma-night3,1080p,588,500,On,False,1080p_500,EplJuvVsRma-night3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,10.815877460088998,71.55813953488372,70.61301140775116,60.51052048726467,59.79713394766216
392,EplJuvVsRma-night3_res600_mu800_sigma200_rate974_aqOn.yuv,40,27,12,32,6.0,21,7,43,37,38,49,43.0,56,37,32,26,17,23,3,45,24,22,42,50,28,56,56,37,35,33,24,15,35,22,31,56,67,19,49,43,28.0,27,40,33.325581395348834,EplJuvVsRma-night3,600p,974,800,On,False,600p_800,EplJuvVsRma-night3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,33.561587980906786,71.55813953488372,70.61301140775116,38.23255813953489,37.05142342684437
393,EplJuvVsRma-night3_res2160_mu1700_sigma0_rate1700_aqOn.yuv,20,36,21,5,,43,27,8,8,19,26,36.0,26,38,11,13,7,3,1,17,16,27,26,20,23,24,28,32,21,1,29,6,27,34,28,25,9,4,7,18,27.0,13,13,19.595238095238095,EplJuvVsRma-night3,2160p,1700,1700,On,False,2160p_1700,EplJuvVsRma-night3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,21.025582971980263,71.55813953488372,70.61301140775116,51.96290143964563,49.587428435770896
394,EplJuvVsRma-night3_res2160_mu3000_sigma300_rate3402_aqOn.yuv,35,42,20,43,32.0,56,26,61,50,50,63,60.0,54,33,19,31,26,26,43,30,33,27,30,51,37,40,69,41,41,23,36,31,53,37,61,33,12,31,33,37,41.0,17,29,38.2093023255814,EplJuvVsRma-night3,2160p,3402,3000,On,False,2160p_3000,EplJuvVsRma-night3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,39.104074158296726,71.55813953488372,70.61301140775116,33.348837209302324,31.508937249454434
395,EplJuvVsRma-night3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,62,73,51,60,45.0,95,61,66,85,71,88,65.0,59,68,72,78,41,90,73,42,80,70,86,76,56,68,90,69,75,87,56,66,97,77,100,61,60,53,97,77,79.0,69,83,71.55813953488372,EplJuvVsRma-night3,2160p,100000,100000,On,False,2160p_100000,EplJuvVsRma-night3_res2160_mu100000_sigma0_rate100000_aqOn.yuv,70.61301140775116,71.55813953488372,70.61301140775116,0.0,0.0
